frame,image_path,speed
1394,data/training_images/1394.jpg,14.42775
1395,data/training_images/1395.jpg,14.502147
1396,data/training_images/1396.jpg,14.561092
1397,data/training_images/1397.jpg,14.52604
1398,data/training_images/1398.jpg,14.515721
1399,data/training_images/1399.jpg,14.53826
1400,data/training_images/1400.jpg,14.544103
1401,data/training_images/1401.jpg,14.525725
1402,data/training_images/1402.jpg,14.642087
1403,data/training_images/1403.jpg,14.681722
1404,data/training_images/1404.jpg,14.665267
1405,data/training_images/1405.jpg,14.679875
1406,data/training_images/1406.jpg,14.700614
1407,data/training_images/1407.jpg,14.694886
1408,data/training_images/1408.jpg,14.704127
1409,data/training_images/1409.jpg,14.709415
1410,data/training_images/1410.jpg,14.737615
1411,data/training_images/1411.jpg,14.710646
1412,data/training_images/1412.jpg,14.716204
1413,data/training_images/1413.jpg,14.729012
1414,data/training_images/1414.jpg,14.720624
1415,data/training_images/1415.jpg,14.733146
1416,data/training_images/1416.jpg,14.759412
1417,data/training_images/1417.jpg,14.779613
1418,data/training_images/1418.jpg,14.792895
1419,data/training_images/1419.jpg,14.808867
1420,data/training_images/1420.jpg,14.82588
1421,data/training_images/1421.jpg,14.76268
1422,data/training_images/1422.jpg,14.796612
1423,data/training_images/1423.jpg,14.777738
1424,data/training_images/1424.jpg,14.767566
1425,data/training_images/1425.jpg,14.760712
1426,data/training_images/1426.jpg,14.799176
1427,data/training_images/1427.jpg,14.858953
1428,data/training_images/1428.jpg,14.830792
1429,data/training_images/1429.jpg,14.872498
1430,data/training_images/1430.jpg,14.891833
1431,data/training_images/1431.jpg,14.919742
1432,data/training_images/1432.jpg,14.903775
1433,data/training_images/1433.jpg,14.902985
1434,data/training_images/1434.jpg,14.895472
1435,data/training_images/1435.jpg,14.91081
1436,data/training_images/1436.jpg,14.899125
1437,data/training_images/1437.jpg,14.886579
1438,data/training_images/1438.jpg,14.919502
1439,data/training_images/1439.jpg,14.941883
1440,data/training_images/1440.jpg,14.97261
1441,data/training_images/1441.jpg,14.985226
1442,data/training_images/1442.jpg,14.986565
1443,data/training_images/1443.jpg,14.999906
1444,data/training_images/1444.jpg,14.978248
1445,data/training_images/1445.jpg,15.029498
1446,data/training_images/1446.jpg,15.014472
1447,data/training_images/1447.jpg,15.008573
1448,data/training_images/1448.jpg,15.047067
1449,data/training_images/1449.jpg,15.040902
1450,data/training_images/1450.jpg,15.052215
1451,data/training_images/1451.jpg,15.041846
1452,data/training_images/1452.jpg,15.07734
1453,data/training_images/1453.jpg,15.093839
1454,data/training_images/1454.jpg,15.11536
1455,data/training_images/1455.jpg,15.148075
1456,data/training_images/1456.jpg,15.158004
1457,data/training_images/1457.jpg,15.189464
1458,data/training_images/1458.jpg,15.207177
1459,data/training_images/1459.jpg,15.212
1460,data/training_images/1460.jpg,15.267675
1461,data/training_images/1461.jpg,15.272096
1462,data/training_images/1462.jpg,15.289008
1463,data/training_images/1463.jpg,15.316349
1464,data/training_images/1464.jpg,15.307069
1465,data/training_images/1465.jpg,15.323219
1466,data/training_images/1466.jpg,15.347548
1467,data/training_images/1467.jpg,15.330427
1468,data/training_images/1468.jpg,15.368016
1469,data/training_images/1469.jpg,15.389084
1470,data/training_images/1470.jpg,15.37793
1471,data/training_images/1471.jpg,15.427924
1472,data/training_images/1472.jpg,15.472078
1473,data/training_images/1473.jpg,15.491867
1474,data/training_images/1474.jpg,15.483139
1475,data/training_images/1475.jpg,15.505664
1476,data/training_images/1476.jpg,15.539223
1477,data/training_images/1477.jpg,15.527414
1478,data/training_images/1478.jpg,15.55732
1479,data/training_images/1479.jpg,15.599352
1480,data/training_images/1480.jpg,15.598128
1481,data/training_images/1481.jpg,15.610463
1482,data/training_images/1482.jpg,15.618618
1483,data/training_images/1483.jpg,15.62998
1484,data/training_images/1484.jpg,15.637314
1485,data/training_images/1485.jpg,15.646528
1486,data/training_images/1486.jpg,15.645347
1487,data/training_images/1487.jpg,15.683289
1488,data/training_images/1488.jpg,15.684005
1489,data/training_images/1489.jpg,15.700514
1490,data/training_images/1490.jpg,15.720883
1491,data/training_images/1491.jpg,15.718463
1492,data/training_images/1492.jpg,15.765867
1493,data/training_images/1493.jpg,15.788702
1494,data/training_images/1494.jpg,15.823559
1495,data/training_images/1495.jpg,15.809041
1496,data/training_images/1496.jpg,15.839732
1497,data/training_images/1497.jpg,15.895768
1498,data/training_images/1498.jpg,15.861144
1499,data/training_images/1499.jpg,15.856355
1500,data/training_images/1500.jpg,15.864082
1501,data/training_images/1501.jpg,15.853378
1502,data/training_images/1502.jpg,15.870762
1503,data/training_images/1503.jpg,15.911221
1504,data/training_images/1504.jpg,15.907733
1505,data/training_images/1505.jpg,15.979093
1506,data/training_images/1506.jpg,16.009683
1507,data/training_images/1507.jpg,16.048259
1508,data/training_images/1508.jpg,16.053295
1509,data/training_images/1509.jpg,16.043478
1510,data/training_images/1510.jpg,16.090679
1511,data/training_images/1511.jpg,16.089803
1512,data/training_images/1512.jpg,16.093074
1513,data/training_images/1513.jpg,16.117162
1514,data/training_images/1514.jpg,16.138729
1515,data/training_images/1515.jpg,16.170478
1516,data/training_images/1516.jpg,16.162013
1517,data/training_images/1517.jpg,16.217966
1518,data/training_images/1518.jpg,16.228631
1519,data/training_images/1519.jpg,16.225865
1520,data/training_images/1520.jpg,16.262635
1521,data/training_images/1521.jpg,16.301598
1522,data/training_images/1522.jpg,16.281212
1523,data/training_images/1523.jpg,16.295877
1524,data/training_images/1524.jpg,16.350567
1525,data/training_images/1525.jpg,16.315984
1526,data/training_images/1526.jpg,16.362577
1527,data/training_images/1527.jpg,16.419015
1528,data/training_images/1528.jpg,16.440982
1529,data/training_images/1529.jpg,16.434032
1530,data/training_images/1530.jpg,16.462806
1531,data/training_images/1531.jpg,16.477686
1532,data/training_images/1532.jpg,16.489383
1533,data/training_images/1533.jpg,16.531026
1534,data/training_images/1534.jpg,16.566859
1535,data/training_images/1535.jpg,16.546655
1536,data/training_images/1536.jpg,16.538429
1537,data/training_images/1537.jpg,16.534768
1538,data/training_images/1538.jpg,16.561339
1539,data/training_images/1539.jpg,16.621486
1540,data/training_images/1540.jpg,16.629656
1541,data/training_images/1541.jpg,16.648533
1542,data/training_images/1542.jpg,16.673902
1543,data/training_images/1543.jpg,16.674489
1544,data/training_images/1544.jpg,16.702585
1545,data/training_images/1545.jpg,16.720989
1546,data/training_images/1546.jpg,16.710816
1547,data/training_images/1547.jpg,16.748279
1548,data/training_images/1548.jpg,16.758058
1549,data/training_images/1549.jpg,16.786084
1550,data/training_images/1550.jpg,16.773982
1551,data/training_images/1551.jpg,16.794354
1552,data/training_images/1552.jpg,16.835627
1553,data/training_images/1553.jpg,16.832936
1554,data/training_images/1554.jpg,16.870021
1555,data/training_images/1555.jpg,16.890799
1556,data/training_images/1556.jpg,16.889888
1557,data/training_images/1557.jpg,16.891929
1558,data/training_images/1558.jpg,16.866956
1559,data/training_images/1559.jpg,16.878186
1560,data/training_images/1560.jpg,16.900217
1561,data/training_images/1561.jpg,16.910789
1562,data/training_images/1562.jpg,16.927517
1563,data/training_images/1563.jpg,17.019741
1564,data/training_images/1564.jpg,17.007117
1565,data/training_images/1565.jpg,17.03478
1566,data/training_images/1566.jpg,17.036375
1567,data/training_images/1567.jpg,17.040303
1568,data/training_images/1568.jpg,17.055617
1569,data/training_images/1569.jpg,17.076144
1570,data/training_images/1570.jpg,17.087133
1571,data/training_images/1571.jpg,17.084868
1572,data/training_images/1572.jpg,17.110069
1573,data/training_images/1573.jpg,17.150767
1574,data/training_images/1574.jpg,17.11433
1575,data/training_images/1575.jpg,17.14368
1576,data/training_images/1576.jpg,17.162725
1577,data/training_images/1577.jpg,17.193019
1578,data/training_images/1578.jpg,17.174969
1579,data/training_images/1579.jpg,17.191436
1580,data/training_images/1580.jpg,17.150452
1581,data/training_images/1581.jpg,17.201632
1582,data/training_images/1582.jpg,17.207156
1583,data/training_images/1583.jpg,17.245096
1584,data/training_images/1584.jpg,17.237641
1585,data/training_images/1585.jpg,17.229801
1586,data/training_images/1586.jpg,17.280027
1587,data/training_images/1587.jpg,17.294676
1588,data/training_images/1588.jpg,17.294589
1589,data/training_images/1589.jpg,17.337856
1590,data/training_images/1590.jpg,17.297413
1591,data/training_images/1591.jpg,17.329617
1592,data/training_images/1592.jpg,17.312487
1593,data/training_images/1593.jpg,17.354497
1594,data/training_images/1594.jpg,17.357881
1595,data/training_images/1595.jpg,17.373836
1596,data/training_images/1596.jpg,17.376715
1597,data/training_images/1597.jpg,17.398021
1598,data/training_images/1598.jpg,17.399944
1599,data/training_images/1599.jpg,17.402114
1600,data/training_images/1600.jpg,17.441521
1601,data/training_images/1601.jpg,17.425548
1602,data/training_images/1602.jpg,17.424429
1603,data/training_images/1603.jpg,17.458926
1604,data/training_images/1604.jpg,17.480223
1605,data/training_images/1605.jpg,17.490572
1606,data/training_images/1606.jpg,17.498325
1607,data/training_images/1607.jpg,17.511194
1608,data/training_images/1608.jpg,17.515554
1609,data/training_images/1609.jpg,17.540265
1610,data/training_images/1610.jpg,17.547699
1611,data/training_images/1611.jpg,17.564633
1612,data/training_images/1612.jpg,17.591133
1613,data/training_images/1613.jpg,17.562497
1614,data/training_images/1614.jpg,17.597805
1615,data/training_images/1615.jpg,17.621159
1616,data/training_images/1616.jpg,17.634092
1617,data/training_images/1617.jpg,17.637694
1618,data/training_images/1618.jpg,17.640572
1619,data/training_images/1619.jpg,17.643331
1620,data/training_images/1620.jpg,17.658619
1621,data/training_images/1621.jpg,17.676774
1622,data/training_images/1622.jpg,17.669965
1623,data/training_images/1623.jpg,17.721128
1624,data/training_images/1624.jpg,17.746927
1625,data/training_images/1625.jpg,17.779133
1626,data/training_images/1626.jpg,17.777767
1627,data/training_images/1627.jpg,17.788782
1628,data/training_images/1628.jpg,17.76413
1629,data/training_images/1629.jpg,17.781393
1630,data/training_images/1630.jpg,17.780673
1631,data/training_images/1631.jpg,17.860674
1632,data/training_images/1632.jpg,17.862044
1633,data/training_images/1633.jpg,17.901552
1634,data/training_images/1634.jpg,17.895392
1635,data/training_images/1635.jpg,17.902298
1636,data/training_images/1636.jpg,17.900915
1637,data/training_images/1637.jpg,17.90967
1638,data/training_images/1638.jpg,17.921194
1639,data/training_images/1639.jpg,17.961475
1640,data/training_images/1640.jpg,17.952049
1641,data/training_images/1641.jpg,18.01525
1642,data/training_images/1642.jpg,18.030612
1643,data/training_images/1643.jpg,17.999997
1644,data/training_images/1644.jpg,18.007992
1645,data/training_images/1645.jpg,17.991398
1646,data/training_images/1646.jpg,18.016324
1647,data/training_images/1647.jpg,18.035063
1648,data/training_images/1648.jpg,18.078021
1649,data/training_images/1649.jpg,18.182088
1650,data/training_images/1650.jpg,18.149517
1651,data/training_images/1651.jpg,18.152586
1652,data/training_images/1652.jpg,18.139242
1653,data/training_images/1653.jpg,18.149945
1654,data/training_images/1654.jpg,18.140241
1655,data/training_images/1655.jpg,18.176883
1656,data/training_images/1656.jpg,18.140412
1657,data/training_images/1657.jpg,18.201636
1658,data/training_images/1658.jpg,18.185881
1659,data/training_images/1659.jpg,18.185685
1660,data/training_images/1660.jpg,18.257427
1661,data/training_images/1661.jpg,18.219645
1662,data/training_images/1662.jpg,18.248939
1663,data/training_images/1663.jpg,18.211023
1664,data/training_images/1664.jpg,18.24322
1665,data/training_images/1665.jpg,18.235721
1666,data/training_images/1666.jpg,18.306511
1667,data/training_images/1667.jpg,18.382286
1668,data/training_images/1668.jpg,18.329999
1669,data/training_images/1669.jpg,18.379752
1670,data/training_images/1670.jpg,18.403988
1671,data/training_images/1671.jpg,18.391235
1672,data/training_images/1672.jpg,18.454933
1673,data/training_images/1673.jpg,18.434497
1674,data/training_images/1674.jpg,18.421146
1675,data/training_images/1675.jpg,18.499407
1676,data/training_images/1676.jpg,18.467136
1677,data/training_images/1677.jpg,18.483567
1678,data/training_images/1678.jpg,18.522705
1679,data/training_images/1679.jpg,18.54567
1680,data/training_images/1680.jpg,18.592365
1681,data/training_images/1681.jpg,18.600541
1682,data/training_images/1682.jpg,18.605211
1683,data/training_images/1683.jpg,18.642771
1684,data/training_images/1684.jpg,18.645695
1685,data/training_images/1685.jpg,18.65701
1686,data/training_images/1686.jpg,18.68901
1687,data/training_images/1687.jpg,18.70997
1688,data/training_images/1688.jpg,18.764652
1689,data/training_images/1689.jpg,18.739903
1690,data/training_images/1690.jpg,18.768317
1691,data/training_images/1691.jpg,18.790201
1692,data/training_images/1692.jpg,18.79153
1693,data/training_images/1693.jpg,18.818222
1694,data/training_images/1694.jpg,18.874912
1695,data/training_images/1695.jpg,18.853364
1696,data/training_images/1696.jpg,18.898164
1697,data/training_images/1697.jpg,18.948762
1698,data/training_images/1698.jpg,18.879723
1699,data/training_images/1699.jpg,18.997678
1700,data/training_images/1700.jpg,19.003804
1701,data/training_images/1701.jpg,19.027917
1702,data/training_images/1702.jpg,19.035635
1703,data/training_images/1703.jpg,19.050346
1704,data/training_images/1704.jpg,19.066834
1705,data/training_images/1705.jpg,19.076624
1706,data/training_images/1706.jpg,19.077382
1707,data/training_images/1707.jpg,19.108658
1708,data/training_images/1708.jpg,19.110738
1709,data/training_images/1709.jpg,19.154166
1710,data/training_images/1710.jpg,19.156491
1711,data/training_images/1711.jpg,19.158239
1712,data/training_images/1712.jpg,19.166647
1713,data/training_images/1713.jpg,19.169056
1714,data/training_images/1714.jpg,19.178298
1715,data/training_images/1715.jpg,19.193946
1716,data/training_images/1716.jpg,19.203356
1717,data/training_images/1717.jpg,19.207513
1718,data/training_images/1718.jpg,19.21816
1719,data/training_images/1719.jpg,19.220759
1720,data/training_images/1720.jpg,19.17945
1721,data/training_images/1721.jpg,19.039249
1722,data/training_images/1722.jpg,19.289226
1723,data/training_images/1723.jpg,19.227903
1724,data/training_images/1724.jpg,19.261633
1725,data/training_images/1725.jpg,19.254068
1726,data/training_images/1726.jpg,19.20889
1727,data/training_images/1727.jpg,19.313782
1728,data/training_images/1728.jpg,19.25524
1729,data/training_images/1729.jpg,19.17958
1730,data/training_images/1730.jpg,19.261352
1731,data/training_images/1731.jpg,19.240779
1732,data/training_images/1732.jpg,19.256604
1733,data/training_images/1733.jpg,19.25906
1734,data/training_images/1734.jpg,19.25671
1735,data/training_images/1735.jpg,19.249408
1736,data/training_images/1736.jpg,19.260128
1737,data/training_images/1737.jpg,19.265878
1738,data/training_images/1738.jpg,19.252638
1739,data/training_images/1739.jpg,19.25717
1740,data/training_images/1740.jpg,19.259386
1741,data/training_images/1741.jpg,19.258408
1742,data/training_images/1742.jpg,19.242342
1743,data/training_images/1743.jpg,19.243961
1744,data/training_images/1744.jpg,19.249741
1745,data/training_images/1745.jpg,19.247554
1746,data/training_images/1746.jpg,19.249295
1747,data/training_images/1747.jpg,19.261576
1748,data/training_images/1748.jpg,19.245416
1749,data/training_images/1749.jpg,19.242035
1750,data/training_images/1750.jpg,19.243095
1751,data/training_images/1751.jpg,19.246299
1752,data/training_images/1752.jpg,19.265099
1753,data/training_images/1753.jpg,19.264967
1754,data/training_images/1754.jpg,19.27074
1755,data/training_images/1755.jpg,19.276523
1756,data/training_images/1756.jpg,19.277952
1757,data/training_images/1757.jpg,19.293292
1758,data/training_images/1758.jpg,19.298748
1759,data/training_images/1759.jpg,19.309137
1760,data/training_images/1760.jpg,19.307331
1761,data/training_images/1761.jpg,19.310211
1762,data/training_images/1762.jpg,19.330093
1763,data/training_images/1763.jpg,19.338597
1764,data/training_images/1764.jpg,19.33628
1765,data/training_images/1765.jpg,19.331113
1766,data/training_images/1766.jpg,19.336462
1767,data/training_images/1767.jpg,19.33034
1768,data/training_images/1768.jpg,19.337909
1769,data/training_images/1769.jpg,19.326424
1770,data/training_images/1770.jpg,19.32568
1771,data/training_images/1771.jpg,19.323234
1772,data/training_images/1772.jpg,19.331015
1773,data/training_images/1773.jpg,19.344137
1774,data/training_images/1774.jpg,19.333734
1775,data/training_images/1775.jpg,19.331114
1776,data/training_images/1776.jpg,19.34154
1777,data/training_images/1777.jpg,19.341401
1778,data/training_images/1778.jpg,19.338031
1779,data/training_images/1779.jpg,19.337568
1780,data/training_images/1780.jpg,19.318172
1781,data/training_images/1781.jpg,19.314317
1782,data/training_images/1782.jpg,19.299985
1783,data/training_images/1783.jpg,19.298255
1784,data/training_images/1784.jpg,19.306446
1785,data/training_images/1785.jpg,19.301924
1786,data/training_images/1786.jpg,19.301531
1787,data/training_images/1787.jpg,19.287888
1788,data/training_images/1788.jpg,19.275118
1789,data/training_images/1789.jpg,19.266871
1790,data/training_images/1790.jpg,19.26687
1791,data/training_images/1791.jpg,19.274695
1792,data/training_images/1792.jpg,19.266871
1793,data/training_images/1793.jpg,19.312298
1794,data/training_images/1794.jpg,19.496806
1795,data/training_images/1795.jpg,19.462181
1796,data/training_images/1796.jpg,19.392921
1797,data/training_images/1797.jpg,19.40636
1798,data/training_images/1798.jpg,19.405514
1799,data/training_images/1799.jpg,19.434195
1800,data/training_images/1800.jpg,19.468295
1801,data/training_images/1801.jpg,19.459304
1802,data/training_images/1802.jpg,19.471353
1803,data/training_images/1803.jpg,19.568985
1804,data/training_images/1804.jpg,19.591833
1805,data/training_images/1805.jpg,19.599831
1806,data/training_images/1806.jpg,19.670802
1807,data/training_images/1807.jpg,19.691994
1808,data/training_images/1808.jpg,19.702286
1809,data/training_images/1809.jpg,19.803067
1810,data/training_images/1810.jpg,19.818536
1811,data/training_images/1811.jpg,19.840864
1812,data/training_images/1812.jpg,19.957208
1813,data/training_images/1813.jpg,19.968473
1814,data/training_images/1814.jpg,20.044892
1815,data/training_images/1815.jpg,20.095464
1816,data/training_images/1816.jpg,20.091217
1817,data/training_images/1817.jpg,20.180235
1818,data/training_images/1818.jpg,20.278325
1819,data/training_images/1819.jpg,20.378323
1820,data/training_images/1820.jpg,20.327859
1821,data/training_images/1821.jpg,20.454665
1822,data/training_images/1822.jpg,20.558327
1823,data/training_images/1823.jpg,20.542988
1824,data/training_images/1824.jpg,20.609818
1825,data/training_images/1825.jpg,20.702006
1826,data/training_images/1826.jpg,20.672411
1827,data/training_images/1827.jpg,20.805909
1828,data/training_images/1828.jpg,20.866092
1829,data/training_images/1829.jpg,20.875175
1830,data/training_images/1830.jpg,21.018297
1831,data/training_images/1831.jpg,21.053542
1832,data/training_images/1832.jpg,21.057202
1833,data/training_images/1833.jpg,21.200049
1834,data/training_images/1834.jpg,21.237504
1835,data/training_images/1835.jpg,21.310135
1836,data/training_images/1836.jpg,21.372472
1837,data/training_images/1837.jpg,21.396407
1838,data/training_images/1838.jpg,21.480065
1839,data/training_images/1839.jpg,21.562465
1840,data/training_images/1840.jpg,21.667742
1841,data/training_images/1841.jpg,21.674597
1842,data/training_images/1842.jpg,21.713823
1843,data/training_images/1843.jpg,21.857873
1844,data/training_images/1844.jpg,21.844187
1845,data/training_images/1845.jpg,21.916101
1846,data/training_images/1846.jpg,22.021439
1847,data/training_images/1847.jpg,22.012294
1848,data/training_images/1848.jpg,22.099973
1849,data/training_images/1849.jpg,22.16171
1850,data/training_images/1850.jpg,22.154131
1851,data/training_images/1851.jpg,22.278562
1852,data/training_images/1852.jpg,22.328419
1853,data/training_images/1853.jpg,22.324579
1854,data/training_images/1854.jpg,22.365229
1855,data/training_images/1855.jpg,22.475832
1856,data/training_images/1856.jpg,22.523593
1857,data/training_images/1857.jpg,22.54858
1858,data/training_images/1858.jpg,22.565337
1859,data/training_images/1859.jpg,22.646218
1860,data/training_images/1860.jpg,22.690485
1861,data/training_images/1861.jpg,22.803239
1862,data/training_images/1862.jpg,22.80669
1863,data/training_images/1863.jpg,22.847163
1864,data/training_images/1864.jpg,22.952819
1865,data/training_images/1865.jpg,22.943376
1866,data/training_images/1866.jpg,22.979129
1867,data/training_images/1867.jpg,23.078339
1868,data/training_images/1868.jpg,23.064041
1869,data/training_images/1869.jpg,23.124964
1870,data/training_images/1870.jpg,23.192836
1871,data/training_images/1871.jpg,23.169491
1872,data/training_images/1872.jpg,23.232703
1873,data/training_images/1873.jpg,23.290367
1874,data/training_images/1874.jpg,23.336051
1875,data/training_images/1875.jpg,23.381746
1876,data/training_images/1876.jpg,23.434345
1877,data/training_images/1877.jpg,23.507335
1878,data/training_images/1878.jpg,23.504442
1879,data/training_images/1879.jpg,23.543294
1880,data/training_images/1880.jpg,23.588318
1881,data/training_images/1881.jpg,23.603419
1882,data/training_images/1882.jpg,23.694097
1883,data/training_images/1883.jpg,23.714655
1884,data/training_images/1884.jpg,23.744924
1885,data/training_images/1885.jpg,23.8164
1886,data/training_images/1886.jpg,23.825821
1887,data/training_images/1887.jpg,23.857294
1888,data/training_images/1888.jpg,23.954436
1889,data/training_images/1889.jpg,23.952464
1890,data/training_images/1890.jpg,23.995944
1891,data/training_images/1891.jpg,24.049149
1892,data/training_images/1892.jpg,24.058925
1893,data/training_images/1893.jpg,24.105779
1894,data/training_images/1894.jpg,24.162165
1895,data/training_images/1895.jpg,24.206001
1896,data/training_images/1896.jpg,24.205172
1897,data/training_images/1897.jpg,24.309009
1898,data/training_images/1898.jpg,24.33718
1899,data/training_images/1899.jpg,24.316772
1900,data/training_images/1900.jpg,24.356156
1901,data/training_images/1901.jpg,24.432062
1902,data/training_images/1902.jpg,24.417209
1903,data/training_images/1903.jpg,24.487515
1904,data/training_images/1904.jpg,24.531299
1905,data/training_images/1905.jpg,24.513844
1906,data/training_images/1906.jpg,24.610697
1907,data/training_images/1907.jpg,24.64199
1908,data/training_images/1908.jpg,24.645082
1909,data/training_images/1909.jpg,24.683485
1910,data/training_images/1910.jpg,24.686541
1911,data/training_images/1911.jpg,24.730684
1912,data/training_images/1912.jpg,24.774734
1913,data/training_images/1913.jpg,24.786319
1914,data/training_images/1914.jpg,24.847597
1915,data/training_images/1915.jpg,24.803608
1916,data/training_images/1916.jpg,24.84421
1917,data/training_images/1917.jpg,24.772642
1918,data/training_images/1918.jpg,24.888226
1919,data/training_images/1919.jpg,24.794532
1920,data/training_images/1920.jpg,24.801159
1921,data/training_images/1921.jpg,24.852511
1922,data/training_images/1922.jpg,24.816656
1923,data/training_images/1923.jpg,24.805257
1924,data/training_images/1924.jpg,24.806044
1925,data/training_images/1925.jpg,24.732258
1926,data/training_images/1926.jpg,24.746448
1927,data/training_images/1927.jpg,24.601568
1928,data/training_images/1928.jpg,24.797408
1929,data/training_images/1929.jpg,24.740474
1930,data/training_images/1930.jpg,24.715316
1931,data/training_images/1931.jpg,24.691298
1932,data/training_images/1932.jpg,24.658603
1933,data/training_images/1933.jpg,24.637593
1934,data/training_images/1934.jpg,24.620965
1935,data/training_images/1935.jpg,24.625218
1936,data/training_images/1936.jpg,24.607046
1937,data/training_images/1937.jpg,24.572095
1938,data/training_images/1938.jpg,24.56512
1939,data/training_images/1939.jpg,24.548756
1940,data/training_images/1940.jpg,24.538306
1941,data/training_images/1941.jpg,24.526614
1942,data/training_images/1942.jpg,24.510604
1943,data/training_images/1943.jpg,24.506809
1944,data/training_images/1944.jpg,24.498894
1945,data/training_images/1945.jpg,24.486268
1946,data/training_images/1946.jpg,24.451791
1947,data/training_images/1947.jpg,24.466078
1948,data/training_images/1948.jpg,24.414178
1949,data/training_images/1949.jpg,24.388856
1950,data/training_images/1950.jpg,24.395583
1951,data/training_images/1951.jpg,24.363252
1952,data/training_images/1952.jpg,24.342749
1953,data/training_images/1953.jpg,24.344394
1954,data/training_images/1954.jpg,24.335023
1955,data/training_images/1955.jpg,24.326128
1956,data/training_images/1956.jpg,24.266448
1957,data/training_images/1957.jpg,24.258769
1958,data/training_images/1958.jpg,24.21865
1959,data/training_images/1959.jpg,24.212714
1960,data/training_images/1960.jpg,24.208416
1961,data/training_images/1961.jpg,24.192831
1962,data/training_images/1962.jpg,24.187146
1963,data/training_images/1963.jpg,24.175494
1964,data/training_images/1964.jpg,24.129309
1965,data/training_images/1965.jpg,24.150305
1966,data/training_images/1966.jpg,24.141869
1967,data/training_images/1967.jpg,24.08634
1968,data/training_images/1968.jpg,24.101077
1969,data/training_images/1969.jpg,24.065498
1970,data/training_images/1970.jpg,24.036147
1971,data/training_images/1971.jpg,24.025899
1972,data/training_images/1972.jpg,24.020464
1973,data/training_images/1973.jpg,23.993589
1974,data/training_images/1974.jpg,23.968598
1975,data/training_images/1975.jpg,23.978732
1976,data/training_images/1976.jpg,23.949734
1977,data/training_images/1977.jpg,23.928576
1978,data/training_images/1978.jpg,23.927498
1979,data/training_images/1979.jpg,23.858516
1980,data/training_images/1980.jpg,23.854028
1981,data/training_images/1981.jpg,23.843264
1982,data/training_images/1982.jpg,23.826556
1983,data/training_images/1983.jpg,23.814463
1984,data/training_images/1984.jpg,23.802678
1985,data/training_images/1985.jpg,23.735388
1986,data/training_images/1986.jpg,23.730701
1987,data/training_images/1987.jpg,23.716902
1988,data/training_images/1988.jpg,23.690183
1989,data/training_images/1989.jpg,23.689396
1990,data/training_images/1990.jpg,23.627511
1991,data/training_images/1991.jpg,23.585575
1992,data/training_images/1992.jpg,23.517906
1993,data/training_images/1993.jpg,23.541615
1994,data/training_images/1994.jpg,23.516946
1995,data/training_images/1995.jpg,23.48526
1996,data/training_images/1996.jpg,23.49255
1997,data/training_images/1997.jpg,23.459347
1998,data/training_images/1998.jpg,23.403455
1999,data/training_images/1999.jpg,23.404196
2000,data/training_images/2000.jpg,23.379435
2001,data/training_images/2001.jpg,23.356594
2002,data/training_images/2002.jpg,23.364737
2003,data/training_images/2003.jpg,23.354206
2004,data/training_images/2004.jpg,23.337295
2005,data/training_images/2005.jpg,23.340069
2006,data/training_images/2006.jpg,23.346812
2007,data/training_images/2007.jpg,23.314252
2008,data/training_images/2008.jpg,23.320485
2009,data/training_images/2009.jpg,23.320348
2010,data/training_images/2010.jpg,23.313098
2011,data/training_images/2011.jpg,23.318582
2012,data/training_images/2012.jpg,23.292833
2013,data/training_images/2013.jpg,23.32066
2014,data/training_images/2014.jpg,23.317144
2015,data/training_images/2015.jpg,23.351801
2016,data/training_images/2016.jpg,23.229091
2017,data/training_images/2017.jpg,23.240948
2018,data/training_images/2018.jpg,23.253324
2019,data/training_images/2019.jpg,23.205674
2020,data/training_images/2020.jpg,23.220234
2021,data/training_images/2021.jpg,23.211496
2022,data/training_images/2022.jpg,23.20123
2023,data/training_images/2023.jpg,23.195469
2024,data/training_images/2024.jpg,23.19863
2025,data/training_images/2025.jpg,23.177836
2026,data/training_images/2026.jpg,23.19088
2027,data/training_images/2027.jpg,23.158152
2028,data/training_images/2028.jpg,23.154549
2029,data/training_images/2029.jpg,23.155015
2030,data/training_images/2030.jpg,23.156593
2031,data/training_images/2031.jpg,23.153534
2032,data/training_images/2032.jpg,23.139321
2033,data/training_images/2033.jpg,23.13157
2034,data/training_images/2034.jpg,23.109822
2035,data/training_images/2035.jpg,23.112378
2036,data/training_images/2036.jpg,23.118574
2037,data/training_images/2037.jpg,23.094664
2038,data/training_images/2038.jpg,23.104091
2039,data/training_images/2039.jpg,23.092799
2040,data/training_images/2040.jpg,23.083131
2041,data/training_images/2041.jpg,23.0794
2042,data/training_images/2042.jpg,23.097455
2043,data/training_images/2043.jpg,23.070734
2044,data/training_images/2044.jpg,23.075198
2045,data/training_images/2045.jpg,23.08327
2046,data/training_images/2046.jpg,23.056101
2047,data/training_images/2047.jpg,23.070884
2048,data/training_images/2048.jpg,23.069516
2049,data/training_images/2049.jpg,23.031271
2050,data/training_images/2050.jpg,22.995976
2051,data/training_images/2051.jpg,23.00189
2052,data/training_images/2052.jpg,22.983224
2053,data/training_images/2053.jpg,22.972332
2054,data/training_images/2054.jpg,22.965585
2055,data/training_images/2055.jpg,22.940267
2056,data/training_images/2056.jpg,22.93582
2057,data/training_images/2057.jpg,22.935934
2058,data/training_images/2058.jpg,22.937086
2059,data/training_images/2059.jpg,22.942328
